collect.....= UnicornPy_2020.05.30.0
device......= UN-2021.05.36
samplerate..= 250.000
channels....= 16
date........= 2022-07-25T14:07:23.241906
filename....= recordeddata_thread
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
72827.172,72913.000,73145.281,73046.844,73165.039,73353.156,73223.516,73264.375,-0.011,0.893,-0.427,-0.824,0.488,0.519,73.333,991.000
73278.859,73364.773,73596.875,73497.906,73616.992,73804.750,73675.195,73716.148,-0.011,0.891,-0.427,-0.732,0.519,0.549,73.333,992.000
72929.094,73015.281,73247.203,73148.594,73266.969,73454.633,73325.258,73366.211,-0.010,0.894,-0.426,-0.702,0.427,0.488,73.333,993.000
72548.938,72634.414,72866.602,72768.164,72886.539,73074.023,72944.477,72985.688,-0.010,0.893,-0.424,-0.702,0.397,0.458,73.333,994.000
72967.453,73053.016,73285.477,73186.680,73305.320,73493.078,73363.617,73404.383,-0.010,0.895,-0.426,-0.549,0.366,0.458,73.333,995.000
73515.695,73602.062,73833.984,73735.188,73854.008,74041.680,73912.305,73953.703,-0.011,0.896,-0.425,-0.610,0.305,0.458,73.333,996.000
73283.148,73369.430,73601.258,73502.641,73621.289,73808.953,73679.492,73720.617,-0.011,0.894,-0.425,-0.671,0.336,0.488,73.333,997.000
72820.469,72906.211,73138.219,73039.781,73158.516,73346.094,73216.539,73257.219,-0.011,0.893,-0.425,-0.671,0.397,0.519,73.333,998.000
73105.672,73191.508,73423.609,73325.078,73443.453,73631.297,73501.836,73542.695,-0.010,0.894,-0.426,-0.702,0.397,0.458,73.333,999.000
73722.227,73808.234,74040.250,73941.719,74059.914,74248.117,74118.477,74159.781,-0.012,0.892,-0.423,-0.763,0.458,0.580,73.333,1000.000
73631.211,73717.133,73949.055,73850.344,73969.164,74157.016,74027.102,74068.680,-0.011,0.893,-0.423,-0.702,0.397,0.610,73.333,1001.000
73118.641,73204.469,73436.484,73337.773,73456.422,73644.086,73514.352,73555.664,-0.012,0.894,-0.424,-0.671,0.458,0.580,73.333,1002.000
73258.289,73344.391,73576.492,73477.609,73596.430,73784.273,73654.273,73695.758,-0.011,0.893,-0.425,-0.702,0.519,0.549,73.333,1003.000
73905.328,73991.344,74223.266,74124.648,74243.203,74431.398,74301.312,74343.516,-0.010,0.894,-0.427,-0.671,0.580,0.519,73.333,1004.000
73964.250,74050.258,74282.359,74183.742,74302.391,74490.320,74360.594,74402.609,-0.010,0.894,-0.427,-0.702,0.549,0.519,73.333,1005.000
73440.414,73526.242,73758.164,73660.000,73778.375,73966.125,73836.578,73878.148,-0.012,0.895,-0.426,-0.641,0.549,0.488,73.333,1006.000
73430.312,73516.500,73748.156,73649.719,73768.273,73955.938,73826.383,73867.867,-0.011,0.894,-0.424,-0.793,0.519,0.610,73.333,1007.000
74068.055,74154.062,74386.070,74287.008,74405.742,74594.031,74464.125,74505.789,-0.011,0.893,-0.425,-0.763,0.458,0.580,73.333,1008.000
74276.195,74362.734,74595.016,74496.047,74614.328,74802.891,74672.891,74714.914,-0.010,0.893,-0.425,-0.671,0.458,0.549,73.333,1009.000
73779.000,73865.273,74097.734,73998.852,74117.312,74305.609,74175.789,74217.453,-0.010,0.896,-0.427,-0.732,0.519,0.580,73.333,1010.000
73621.820,73708.102,73940.203,73841.141,73959.602,74148.336,74018.344,74059.914,-0.012,0.895,-0.427,-0.641,0.488,0.519,73.333,1011.000
74210.117,74296.398,74528.320,74429.617,74548.164,74736.727,74606.375,74648.305,-0.010,0.894,-0.426,-0.580,0.366,0.488,73.333,1012.000
74557.195,74643.742,74875.578,74777.141,74895.242,75084.070,74953.453,74995.648,-0.010,0.892,-0.425,-0.610,0.305,0.549,73.333,1013.000
74126.969,74213.070,74445.258,74346.469,74464.930,74653.578,74523.227,74565.242,-0.008,0.895,-0.422,-0.549,0.397,0.549,73.333,1014.000
73837.742,73923.836,74156.211,74057.141,74175.695,74364.258,74233.992,74275.742,-0.010,0.894,-0.422,-0.580,0.458,0.549,73.333,1015.000
74345.305,74431.578,74663.500,74564.797,74683.172,74871.820,74741.641,74783.664,-0.010,0.895,-0.424,-0.702,0.488,0.610,73.333,1016.000
74814.867,74901.234,75132.797,75034.188,75152.734,75341.297,75210.945,75253.500,-0.011,0.895,-0.424,-0.732,0.366,0.610,73.333,1017.000
74481.914,74568.102,74800.117,74701.414,74819.695,75008.258,74877.992,74920.367,-0.010,0.894,-0.424,-0.702,0.427,0.580,73.333,1018.000
74083.875,74169.977,74402.344,74303.195,74421.836,74610.398,74480.219,74522.062,-0.010,0.893,-0.427,-0.671,0.427,0.549,73.333,1019.000
74478.164,74564.617,74796.984,74697.656,74816.391,75005.039,74874.680,74916.789,-0.007,0.896,-0.430,-0.641,0.336,0.580,73.333,1020.000
75040.711,75127.078,75359.445,75260.383,75378.938,75567.766,75437.406,75479.875,-0.010,0.896,-0.428,-0.671,0.397,0.580,73.333,1021.000
74830.336,74917.062,75149.164,75050.008,75168.828,75357.656,75227.305,75269.773,-0.010,0.896,-0.426,-0.702,0.427,0.488,73.333,1022.000
74354.242,74440.883,74673.070,74574.094,74692.562,74881.297,74750.852,74793.320,-0.012,0.893,-0.422,-0.763,0.458,0.549,73.333,1023.000
74616.031,74702.305,74934.766,74835.789,74954.523,75143.172,75012.547,75055.195,-0.010,0.894,-0.423,-0.793,0.488,0.519,73.333,1024.000
75239.461,75326.094,75558.109,75459.406,75577.781,75767.234,75636.430,75679.164,-0.012,0.896,-0.425,-0.763,0.427,0.519,73.333,1025.000
75170.531,75257.703,75489.352,75390.562,75509.023,75698.117,75567.766,75610.414,-0.011,0.895,-0.428,-0.763,0.458,0.610,73.333,1026.000
74651.164,74737.797,74969.633,74871.016,74989.477,75178.219,75048.039,75090.328,-0.009,0.894,-0.426,-0.702,0.458,0.549,73.333,1027.000
74764.711,74850.812,75083.000,74983.758,75102.672,75291.406,75161.234,75203.344,-0.009,0.894,-0.426,-0.732,0.519,0.580,73.333,1028.000
75410.227,75496.594,75728.695,75629.453,75748.281,75937.555,75807.016,75849.305,-0.011,0.896,-0.424,-0.671,0.488,0.549,73.333,1029.000
75493.109,75580.016,75811.938,75712.961,75831.695,76020.609,75890.258,75932.812,-0.008,0.893,-0.425,-0.702,0.488,0.580,73.333,1030.000
74969.188,75055.641,75287.742,75188.586,75307.414,75496.148,75365.883,75408.352,-0.009,0.893,-0.424,-0.610,0.549,0.519,73.333,1031.000
74931.367,75017.914,75249.742,75150.859,75269.500,75458.422,75328.242,75370.625,-0.010,0.894,-0.423,-0.732,0.427,0.610,73.333,1032.000
75564.008,75650.648,75882.477,75783.680,75902.328,76091.422,75960.977,76003.625,-0.010,0.895,-0.428,-0.732,0.427,0.458,73.333,1033.000
75795.039,75881.766,76113.594,76014.531,76133.266,76322.625,76191.914,76234.922,-0.010,0.892,-0.425,-0.793,0.336,0.519,73.333,1034.000
75304.281,75391.094,75622.930,75524.227,75642.422,75831.781,75701.156,75744.078,-0.011,0.893,-0.426,-0.763,0.275,0.549,73.333,1035.000
75121.359,75207.633,75439.641,75341.031,75459.586,75648.234,75517.695,75560.609,-0.011,0.893,-0.425,-0.702,0.336,0.488,73.333,1036.000
75698.742,75785.023,76016.859,75918.242,76036.883,76225.891,76094.906,76138.180,-0.010,0.896,-0.425,-0.702,0.397,0.488,73.333,1037.000
76069.070,76155.617,76387.359,76288.656,76406.938,76596.125,76465.680,76508.773,-0.010,0.894,-0.426,-0.732,0.458,0.549,73.333,1038.000
75651.359,75737.820,75969.914,75871.031,75989.320,76178.148,76048.234,76091.062,-0.007,0.891,-0.423,-0.671,0.336,0.580,73.333,1039.000
75339.773,75426.414,75658.062,75559.094,75677.555,75866.203,75736.031,75779.125,-0.011,0.893,-0.425,-0.610,0.366,0.458,73.333,1040.000
75826.602,75913.320,76144.797,76046.273,76164.555,76353.477,76222.938,76266.305,-0.011,0.894,-0.427,-0.671,0.366,0.427,73.333,1041.000
76312.344,76398.891,76630.547,76532.195,76650.125,76839.312,76708.242,76752.227,-0.010,0.893,-0.427,-0.671,0.336,0.549,73.333,1042.000
75997.727,76084.094,76315.836,76217.039,76335.500,76524.242,76393.703,76436.977,-0.008,0.894,-0.425,-0.732,0.305,0.549,73.333,1043.000
75581.172,75667.453,75899.289,75800.398,75919.047,76107.961,75977.430,76020.344,-0.012,0.894,-0.422,-0.732,0.427,0.519,73.333,1044.000
75953.375,76039.656,76271.578,76172.602,76291.336,76480.344,76349.539,76393.172,-0.010,0.895,-0.423,-0.671,0.336,0.610,73.333,1045.000
76527.992,76614.359,76846.461,76747.492,76866.219,77055.500,76924.602,76968.500,-0.009,0.895,-0.426,-0.763,0.519,0.641,73.333,1046.000
76341.406,76427.859,76659.781,76560.984,76679.359,76869.352,76737.922,76781.555,-0.011,0.895,-0.428,-0.793,0.549,0.488,73.333,1047.000
75852.797,75939.875,76171.352,76072.375,76190.844,76380.297,76249.672,76292.586,-0.012,0.893,-0.422,-0.763,0.458,0.427,73.333,1048.000
76087.219,76174.211,76405.508,76306.891,76425.086,76614.719,76483.742,76527.102,-0.010,0.894,-0.422,-0.763,0.458,0.488,73.333,1049.000
76715.570,76802.656,77034.219,76935.695,77053.891,77243.609,77112.359,77156.352,-0.010,0.893,-0.424,-0.702,0.519,0.580,73.333,1050.000
76672.031,76758.758,76990.500,76891.883,77010.258,77199.711,77068.820,77112.805,-0.011,0.896,-0.426,-0.671,0.549,0.610,73.333,1051.000
76148.906,76235.367,76467.023,76368.227,76486.867,76676.141,76545.250,76588.789,-0.013,0.894,-0.426,-0.793,0.397,0.641,73.333,1052.000
76233.133,76319.859,76551.688,76452.445,76571.539,76760.453,76630.008,76673.461,-0.010,0.892,-0.425,-0.732,0.397,0.671,73.333,1053.000
76876.680,76963.586,77195.773,77096.445,77215.445,77404.812,77273.922,77317.906,-0.010,0.894,-0.425,-0.702,0.397,0.641,73.333,1054.000
76984.953,77071.859,77303.867,77204.805,77323.625,77512.633,77382.188,77425.906,-0.011,0.894,-0.427,-0.610,0.458,0.641,73.333,1055.000
76464.336,76551.328,76783.250,76684.188,76803.102,76992.195,76861.484,76904.664,-0.013,0.892,-0.426,-0.610,0.397,0.519,73.333,1056.000
76400.055,76487.133,76719.148,76619.727,76738.461,76928.273,76796.930,76840.477,-0.007,0.893,-0.424,-0.671,0.336,0.549,73.333,1057.000
77022.414,77109.320,77341.422,77242.180,77360.641,77550.898,77419.117,77463.281,-0.010,0.895,-0.427,-0.641,0.458,0.519,73.333,1058.000
77276.781,77363.953,77595.336,77496.539,77615.453,77805.172,77673.750,77718.000,-0.012,0.893,-0.426,-0.549,0.336,0.488,73.333,1059.000
76796.484,76883.570,77115.219,77016.430,77135.250,77324.609,77193.453,77237.172,-0.012,0.894,-0.425,-0.732,0.458,0.549,73.333,1060.000
76588.523,76675.250,76907.531,76808.555,76927.195,77116.562,76985.578,77029.031,-0.011,0.894,-0.423,-0.671,0.458,0.580,73.333,1061.000
77150.891,77237.891,77469.633,77370.836,77489.297,77679.023,77548.133,77591.852,-0.012,0.893,-0.426,-0.641,0.458,0.549,73.333,1062.000
77542.141,77629.312,77861.234,77762.078,77880.812,78070.445,77939.461,77983.633,-0.011,0.893,-0.428,-0.702,0.549,0.549,73.333,1063.000
77138.023,77225.367,77457.203,77358.141,77476.961,77666.414,77535.430,77579.422,-0.012,0.893,-0.424,-0.763,0.488,0.610,73.333,1064.000
76803.906,76891.258,77123.180,77024.023,77142.398,77332.305,77201.055,77245.039,-0.011,0.893,-0.424,-0.732,0.488,0.488,73.333,1065.000
77273.023,77360.195,77592.031,77492.609,77611.344,77801.422,77669.992,77713.977,-0.010,0.893,-0.423,-0.671,0.458,0.427,73.333,1066.000
77774.062,77861.500,78093.242,77993.914,78112.375,78302.547,78171.562,78215.461,-0.012,0.893,-0.424,-0.702,0.488,0.549,73.333,1067.000
77478.656,77566.281,77797.750,77698.602,77817.062,78007.234,77876.250,77920.148,-0.010,0.894,-0.428,-0.732,0.519,0.519,73.333,1068.000
77046.914,77134.172,77365.914,77266.766,77385.320,77574.859,77444.062,77487.781,-0.009,0.893,-0.426,-0.763,0.427,0.519,73.333,1069.000
77395.508,77482.773,77714.602,77615.453,77734.094,77923.820,77792.656,77836.375,-0.011,0.895,-0.428,-0.671,0.488,0.458,73.333,1070.000
77981.125,78068.297,78300.312,78201.250,78319.891,78509.789,78378.719,78422.797,-0.012,0.895,-0.426,-0.702,0.458,0.549,73.333,1071.000
77817.156,77904.594,78136.336,78036.914,78156.008,78345.906,78214.656,78259.094,-0.011,0.893,-0.424,-0.671,0.366,0.519,73.333,1072.000
77320.055,77407.312,77639.148,77539.453,77658.992,77848.539,77717.375,77761.453,-0.012,0.893,-0.422,-0.671,0.427,0.610,73.333,1073.000
77527.836,77615.008,77846.930,77747.508,77866.422,78056.406,77924.711,77969.055,-0.012,0.893,-0.422,-0.641,0.366,0.488,73.333,1074.000
78160.391,78247.914,78479.836,78380.242,78498.883,78689.234,78557.805,78602.508,-0.011,0.893,-0.422,-0.671,0.366,0.549,73.333,1075.000
78141.609,78228.875,78460.883,78361.461,78480.289,78670.367,78539.297,78583.461,-0.008,0.893,-0.427,-0.763,0.336,0.488,73.333,1076.000
77615.094,77702.539,77934.281,77835.125,77953.859,78143.758,78013.047,78056.586,-0.012,0.896,-0.426,-0.641,0.458,0.519,73.333,1077.000
77672.945,77760.469,77992.305,77892.969,78011.883,78201.250,78070.625,78114.703,-0.010,0.895,-0.427,-0.671,0.458,0.549,73.333,1078.000
78315.242,78402.773,78634.781,78535.359,78654.180,78844.266,78712.836,78757.625,-0.011,0.895,-0.427,-0.610,0.427,0.610,73.333,1079.000
78446.398,78533.930,78765.766,78666.344,78784.984,78975.516,78843.906,78888.516,-0.010,0.893,-0.426,-0.671,0.488,0.549,73.333,1080.000
77927.750,78014.836,78246.578,78147.336,78266.070,78456.234,78324.633,78369.062,-0.012,0.894,-0.425,-0.610,0.397,0.549,73.333,1081.000
77836.828,77924.000,78155.828,78056.586,78175.227,78365.664,78233.883,78278.406,-0.011,0.892,-0.423,-0.610,0.397,0.549,73.333,1082.000
78447.922,78535.359,78766.922,78668.039,78786.594,78977.211,78845.242,78889.953,-0.011,0.893,-0.424,-0.763,0.519,0.519,73.333,1083.000
78728.930,78816.102,79047.844,78948.602,79067.062,79257.773,79125.891,79170.953,-0.012,0.895,-0.426,-0.793,0.488,0.549,73.333,1084.000
78259.359,78346.805,78578.273,78479.031,78597.320,78787.398,78656.422,78700.852,-0.011,0.897,-0.426,-0.671,0.580,0.549,73.333,1085.000
78025.477,78113.094,78344.922,78245.234,78363.969,78553.867,78422.797,78467.055,-0.009,0.893,-0.425,-0.916,0.458,0.549,73.333,1086.000
78573.180,78660.797,78892.539,78792.852,78911.406,79102.109,78970.773,79015.562,-0.008,0.893,-0.425,-0.763,0.458,0.580,73.333,1087.000
78983.469,79071.086,79302.648,79203.500,79321.516,79512.852,79380.969,79425.766,-0.012,0.895,-0.426,-0.702,0.488,0.549,73.333,1088.000
78594.641,78682.703,78914.000,78814.844,78933.133,79123.750,78992.141,79036.758,-0.012,0.896,-0.428,-0.702,0.488,0.641,73.333,1089.000
78240.852,78328.828,78560.039,78460.977,78579.438,78769.789,78638.266,78682.797,-0.011,0.894,-0.424,-0.732,0.397,0.610,73.333,1090.000
78689.141,78776.758,79008.234,78908.906,79027.547,79218.070,79086.195,79131.352,-0.010,0.893,-0.425,-0.732,0.458,0.580,73.333,1091.000
79208.062,79295.766,79527.422,79427.820,79546.375,79736.992,79605.117,79650.359,-0.013,0.895,-0.427,-0.641,0.549,0.610,73.333,1092.000
78933.047,79020.844,79252.312,79152.805,79271.000,79461.977,79330.188,79375.164,-0.011,0.895,-0.426,-0.763,0.336,0.549,73.333,1093.000
78485.117,78572.734,78804.391,78704.875,78823.523,79014.227,78882.352,78927.141,-0.011,0.893,-0.428,-0.732,0.336,0.549,73.333,1094.000
78808.414,78895.852,79127.953,79028.352,79146.992,79337.430,79205.469,79250.883,-0.010,0.893,-0.427,-0.641,0.427,0.519,73.333,1095.000
79403.148,79490.672,79722.688,79623.445,79741.641,79932.344,79800.742,79846.070,-0.012,0.892,-0.425,-0.641,0.427,0.458,73.333,1096.000
79261.617,79349.500,79580.977,79481.820,79600.195,79790.727,79659.477,79704.359,-0.012,0.894,-0.427,-0.671,0.397,0.580,73.333,1097.000
78756.016,78843.812,79075.555,78976.141,79094.422,79284.680,79153.703,79198.227,-0.009,0.893,-0.425,-0.824,0.427,0.519,73.333,1098.000
78936.617,79024.328,79256.164,79156.562,79275.023,79465.727,79334.211,79378.914,-0.009,0.893,-0.426,-0.793,0.427,0.458,73.333,1099.000
79572.125,79659.922,79891.844,79792.062,79910.797,80101.859,79969.719,80015.047,-0.011,0.894,-0.423,-0.671,0.580,0.488,73.333,1100.000
79579.992,79667.703,79899.805,79800.203,79918.664,80109.461,79977.672,80022.914,-0.010,0.894,-0.424,-0.793,0.427,0.549,73.333,1101.000
79048.734,79136.266,79368.367,79268.945,79387.141,79577.664,79446.062,79491.125,-0.011,0.893,-0.423,-0.641,0.519,0.488,73.333,1102.000
79077.617,79165.234,79397.242,79297.820,79416.109,79606.906,79475.117,79519.914,-0.011,0.891,-0.424,-0.732,0.549,0.519,73.333,1103.000
79716.516,79804.312,80036.328,79937.352,80054.922,80246.250,80114.375,80159.438,-0.012,0.893,-0.423,-0.641,0.427,0.427,73.333,1104.000
79874.766,79962.836,80194.844,80095.156,80213.086,80404.680,80272.359,80317.781,-0.010,0.894,-0.424,-0.641,0.366,0.519,73.333,1105.000
79360.227,79447.578,79680.039,79580.531,79698.547,79889.609,79757.820,79802.797,-0.010,0.895,-0.425,-0.702,0.397,0.549,73.333,1106.000
79241.047,79328.219,79560.414,79461.172,79579.453,79770.516,79638.375,79683.703,-0.012,0.893,-0.425,-0.671,0.336,0.488,73.333,1107.000
79845.711,79933.328,80165.516,80066.188,80184.203,80375.625,80243.570,80289.172,-0.013,0.895,-0.425,-0.671,0.305,0.488,73.333,1108.000
80148.445,80236.148,80468.516,80368.922,80486.938,80678.180,80546.211,80591.992,-0.009,0.893,-0.428,-0.732,0.427,0.519,73.333,1109.000
79687.641,79774.898,80007.266,79907.758,80026.047,80217.016,80085.320,80130.742,-0.010,0.896,-0.428,-0.671,0.427,0.427,73.333,1110.000
79430.594,79517.672,79749.953,79650.531,79768.820,79959.883,79828.008,79873.430,-0.011,0.895,-0.425,-0.641,0.427,0.519,73.333,1111.000
79961.852,80049.383,80281.750,80181.883,80300.609,80491.227,80359.531,80405.039,-0.013,0.895,-0.422,-0.641,0.458,0.580,73.333,1112.000
80391.000,80478.805,80710.812,80611.484,80729.680,80920.742,80789.047,80834.820,-0.011,0.892,-0.425,-0.610,0.488,0.549,73.333,1113.000
80019.961,80107.586,80339.594,80240.531,80358.641,80549.703,80417.734,80463.422,-0.012,0.894,-0.425,-0.702,0.549,0.610,73.333,1114.000
79647.141,79734.938,79967.039,79867.258,79985.539,80176.602,80044.727,80090.234,-0.012,0.894,-0.423,-0.793,0.549,0.610,73.333,1115.000
80073.875,80161.672,80393.328,80293.906,80412.375,80603.523,80471.469,80517.242,-0.010,0.895,-0.424,-0.793,0.427,0.610,73.333,1116.000
80607.188,80694.898,80926.641,80827.312,80945.773,81136.922,81004.516,81050.734,-0.011,0.891,-0.423,-0.732,0.427,0.580,73.333,1117.000
80353.008,80440.266,80672.727,80573.125,80691.414,80882.742,80750.508,80796.195,-0.012,0.893,-0.427,-0.641,0.427,0.519,73.333,1118.000
79891.664,79979.102,80211.477,80111.695,80230.336,80421.492,80289.344,80334.859,-0.013,0.893,-0.427,-0.580,0.519,0.580,73.333,1119.000
80190.016,80277.633,80509.555,80409.867,80528.422,80719.570,80587.344,80633.383,-0.010,0.893,-0.426,-0.763,0.488,0.549,73.333,1120.000
80792.977,80880.773,81112.789,81012.828,81131.297,81322.711,81190.391,81236.617,-0.011,0.893,-0.423,-0.732,0.458,0.458,73.333,1121.000
80677.461,80765.617,80997.453,80897.766,81016.312,81207.734,81075.328,81121.281,-0.012,0.895,-0.425,-0.732,0.427,0.488,73.333,1122.000
80164.000,80251.711,80483.805,80384.117,80502.586,80693.914,80561.594,80607.461,-0.010,0.892,-0.428,-0.732,0.366,0.458,73.333,1123.000
80318.227,80406.109,80638.125,80538.617,80656.898,80848.234,80716.086,80761.953,-0.010,0.893,-0.425,-0.763,0.244,0.519,73.333,1124.000
80955.070,81043.047,81275.234,81175.641,81293.836,81485.609,81353.023,81399.156,-0.012,0.892,-0.421,-0.641,0.305,0.580,73.333,1125.000
80987.438,81075.234,81307.242,81207.914,81326.203,81517.617,81385.297,81431.344,-0.012,0.894,-0.424,-0.549,0.366,0.580,73.333,1126.000
80459.039,80546.484,80778.586,80679.164,80797.539,80988.508,80856.633,80902.500,-0.010,0.892,-0.423,-0.702,0.427,0.488,73.333,1127.000
80459.664,80547.375,80779.297,80679.875,80798.344,80989.133,80857.797,80903.750,-0.010,0.892,-0.428,-0.793,0.397,0.488,73.333,1128.000
81092.852,81180.734,81412.477,81313.055,81431.344,81622.852,81490.797,81537.289,-0.010,0.894,-0.426,-0.641,0.458,0.488,73.333,1129.000
81275.328,81362.859,81595.312,81495.539,81613.734,81805.336,81673.188,81719.773,-0.013,0.892,-0.425,-0.854,0.488,0.580,73.333,1130.000
80768.031,80855.469,81088.023,80988.062,81106.797,81297.766,81165.625,81212.297,-0.012,0.893,-0.426,-0.793,0.519,0.610,73.333,1131.000
80622.656,80710.453,80942.469,80843.133,80961.508,81152.664,81020.336,81066.828,-0.010,0.891,-0.425,-0.854,0.488,0.488,73.333,1132.000
81213.906,81302.062,81534.070,81434.383,81553.023,81744.445,81611.766,81658.617,-0.010,0.893,-0.423,-0.763,0.427,0.488,73.333,1133.000
81539.703,81628.125,81860.227,81760.273,81879.000,82070.156,81938.102,81984.680,-0.010,0.892,-0.421,-0.763,0.427,0.519,73.333,1134.000
81094.008,81182.164,81414.180,81314.398,81432.594,81624.461,81492.141,81538.273,-0.011,0.893,-0.422,-0.732,0.458,0.549,73.333,1135.000
80815.062,80902.320,81134.336,81035.000,81153.289,81344.977,81212.477,81258.695,-0.011,0.894,-0.421,-0.671,0.427,0.549,73.333,1136.000
81327.359,81415.164,81647.172,81547.391,81666.039,81857.812,81725.047,81771.719,-0.012,0.893,-0.426,-0.702,0.488,0.519,73.333,1137.000
81775.203,81863.086,82095.008,81995.234,82114.141,82305.922,82173.062,82220.094,-0.011,0.891,-0.426,-0.793,0.488,0.488,73.333,1138.000
81420.883,81508.680,81740.688,81641.094,81759.648,81951.422,81818.562,81865.328,-0.011,0.893,-0.426,-0.702,0.458,0.549,73.333,1139.000
81028.477,81116.719,81348.641,81248.953,81367.414,81559.102,81426.422,81472.734,-0.011,0.894,-0.424,-0.671,0.427,0.519,73.333,1140.000
81434.469,81522.445,81754.547,81654.773,81773.234,81965.195,81832.516,81879.180,-0.010,0.896,-0.426,-0.641,0.305,0.397,73.333,1141.000
